Record_ID,Bus_ID,Bus_Number,Date,City,Route_Number,Route_Name,Source_Stop,Destination_Stop,Departure_Time,Arrival_Time,Distance_km,Bus_Type,Total_Seats,Passengers,Occupancy_Percentage,Ticket_Price,Revenue,Fuel_Consumption_Liters,Fuel_Cost,Delay_Minutes,Weather,Traffic_Level,Trip_Status,Customer_Rating
1164,BUS11164,TS22C8221,2025-11-02,Pune,R68,Hinjewadi-Swargate,Hinjewadi Terminal,Swargate Stand,18:45,22:39,50.7,Electric,39,36.0,92.31,28.59,1029.24,4.57,54.84,30.0,Rainy,High,Delayed,2.2
1891,BUS11891,UP51A5509,2025-07-24,Hyderabad,R33,Uppal-Mehdipatnam,Uppal Stop,Mehdipatnam Stop,19:05,00:37,95.0,Electric,45,12.0,26.67,31.63,379.56,7.56,90.72,23.0,Cloudy,High,Delayed,2.9
683,BUS10683,WB97B3846,2024-07-24,Lucknow,L181,Gomti Nagar-Charbagh,Gomti Nagar Junction,Charbagh Stand,19:45,03:04,92.9,AC,38,9.0,23.68,34.39,309.51,32.92,3127.4,24.0,Rainy,,Delayed,3.1
1144,BUS11144,WB93B1430,2025-07-27,Pune,B58,Aundh-Camp,Aundh Junction,Camp Junction,06:50,07:55,47.3,AC,41,27.0,65.85,34.64,935.28,19.59,1861.05,0.0,Sunny,Low,On Time,3.4
1216,BUS11216,GJ32B6003,2025-02-17,Mumbai,L254,Thane-CST,Thane Stop,CST Junction,18:10,19:59,31.3,Electric,39,0.0,0.0,27.53,0.0,2.43,29.16,0.0,Rainy,High,On Time,4.8
1487,BUS11487,TS86C7746,2025-09-25,Bengaluru,L202,Electronic City-Hebbal,Electronic City Terminal,Hebbal Junction,07:55,10:44,42.1,Non-AC,49,54.0,110.2,26.26,1418.04,13.43,1275.85,,Rainy,High,On Time,3.2
1374,BUS11374,TS38A8369,2024-04-25,Jaipur,L49,Jagatpura-Sanganer,Jagatpura Stand,Sanganer Stop,11:25,13:31,41.1,AC,41,22.0,53.66,35.85,788.7,16.24,1542.8,0.0,Sunny,High,On Time,3.8
599,BUS10599,GJ78A3480,2024-11-26,Mumbai,R99,Powai-Churchgate,Powai Terminal,Churchgate Junction,13:10,20:34,93.8,Mini Bus,25,25.0,100.0,22.03,550.75,23.24,2207.8,34.0,Sunny,High,Delayed,2.6
1776,BUS11776,DL31B3553,2025-09-26,Delhi,B125,Saket-Karol Bagh,Saket Stop,Karol Bagh Terminal,12:55,14:41,68.1,Mini Bus,26,21.0,80.77,20.58,432.18,13.26,1259.7,13.0,Sunny,Low,Delayed,3.6
641,BUS10641,WB34C6743,2025-02-01,Hyderabad,B9,Dilsukhnagar-Ameerpet,Dilsukhnagar Terminal,Ameerpet Stand,18:05,18:58,34.7,Non-AC,45,0.0,0.0,22.28,0.0,10.41,988.95,0.0,Rainy,Low,Cancelled,1.3
1486,BUS11486,WB39C5797,2025-10-28,Chennai,R131,Anna Nagar-Guindy,Anna Nagar Stand,Guindy Stand,21:00,00:19,93.5,AC,55,,80.0,48.05,2114.2,35.6,3382.0,0.0,Foggy,Medium,On Time,4.9
1925,BUS11925,GJ28B5856,2025-12-25,Chennai,L27,Anna Nagar-Guindy,Anna Nagar Stand,Guindy Junction,09:30,12:44,107.1,Non-AC,41,15.0,36.59,27.68,415.2,36.78,3494.1,23.0,Sunny,Low,Delayed,2.4
583,BUS10583,TN68B8598,2025-09-06,Hyderabad,L239,Gachibowli-Koti,Gachibowli Stand,Koti Junction,05:30,09:16,114.6,Electric,36,7.0,19.44,39.56,276.92,5.84,70.08,0.0,Cloudy,Medium,On Time,4.6
1533,BUS11533,UP51C7498,2025-01-26,Delhi,L97,Rohini-Connaught Place,Rohini Stand,Connaught Place Stand,19:30,22:22,45.7,AC,51,59.0,115.69,27.22,1605.98,18.32,1740.4,0.0,Foggy,High,On Time,4.6
658,BUS10658,DL94C3584,2024-12-19,Chennai,R265,Porur-Egmore,Porur Terminal,Egmore Stand,13:05,16:34,103.5,Mini Bus,28,30.0,107.14,25.09,752.7,25.79,2450.05,0.0,Cloudy,Medium,On Time,3.8
883,BUS10883,TS39B4117,2025-10-12,Bengaluru,R31,Jayanagar-KR Puram,Jayanagar Junction,KR Puram Terminal,14:00,15:35,61.9,Non-AC,47,35.0,74.47,18.66,653.1,16.69,1585.55,0.0,Rainy,Low,On Time,3.0
1611,BUS11611,GJ43A1152,2024-08-23,Jaipur,B57,Mansarovar-Amer,Mansarovar Terminal,Amer Stand,15:45,22:56,101.2,Electric,35,23.0,65.71,25.39,583.97,7.95,95.4,4.0,Foggy,High,On Time,4.7
299,BUS10299,DL46A5194,2024-05-13,Jaipur,B274,Mansarovar-Amer,Mansarovar Stop,Amer Stop,21:00,01:02,66.2,Non-AC,52,4.0,7.69,24.97,99.88,21.91,2081.45,89.0,Sunny,Medium,Delayed,3.7
566,BUS10566,KA41A6875,2025-09-20,Pune,L243,Aundh-Camp,Aundh Junction,Camp Terminal,05:15,07:29,74.1,AC,49,41.0,83.67,29.48,1208.68,21.17,2011.15,12.0,Foggy,Low,Delayed,
1588,BUS11588,KA29A8866,2025-05-11,Ahmedabad,L287,Satellite-Vastral,Satellite Stand,Vastral Junction,06:35,06:55,5.4,Mini Bus,32,18.0,56.25,9.58,172.44,1.31,124.45,0.0,Foggy,High,On Time,3.2
1694,BUS11694,UP46A4115,2025-11-12,Lucknow,R133,Vikas Nagar-Kaiserbagh,Vikas Nagar Stop,Kaiserbagh Junction,11:55,13:16,23.0,Mini Bus,32,0.0,0.0,15.94,0.0,4.9,465.5,12.0,Cloudy,High,Delayed,3.8
447,BUS10447,DL86A5453,2024-01-09,Bengaluru,L208,Jayanagar-KR Puram,Jayanagar Stop,KR Puram Stand,12:35,14:25,39.9,Mini Bus,35,16.0,45.71,14.06,224.96,10.1,959.5,36.0,Sunny,Medium,Delayed,3.4
1458,BUS11458,KA68B9843,2024-03-19,Lucknow,L271,Gomti Nagar-Charbagh,Gomti Nagar Terminal,Charbagh Terminal,11:15,14:21,118.4,Mini Bus,30,22.0,73.33,24.99,549.78,25.48,2420.6,16.0,Cloudy,Low,Delayed,2.5
846,BUS10846,WB12C3048,2025-06-22,Bengaluru,B44,Marathahalli-Banashankari,Marathahalli Stop,Banashankari Terminal,15:05,20:15,94.5,Non-AC,52,18.0,34.62,32.42,583.56,35.75,3396.25,39.0,Cloudy,High,Delayed,2.6
1865,BUS11865,TS30C9345,2025-10-26,Kolkata,B271,Dum Dum-Park Street,Dum Dum Stand,Park Street Terminal,13:15,16:03,85.3,AC,43,39.0,90.7,43.74,1705.86,31.55,2997.25,0.0,Cloudy,Medium,On Time,3.8
1127,BUS11127,GJ35B2845,2024-11-04,Bengaluru,L248,Jayanagar-KR Puram,Jayanagar Stop,KR Puram Junction,06:20,08:39,55.6,Electric,44,15.0,34.09,33.33,499.95,4.2,50.4,60.0,Sunny,Low,Delayed,2.8
1183,BUS11183,TN19B9546,2024-02-23,Pune,R200,Aundh-Camp,Aundh Stop,Camp Stand,11:05,,46.8,Electric,36,41.0,113.89,19.2,787.2,3.2,38.4,7.0,Sunny,Medium,On Time,4.3
449,BUS10449,TS26B9831,2024-09-14,Mumbai,L296,Andheri-Dadar,Andheri Junction,Dadar Junction,19:10,01:43,74.8,Non-AC,58,34.0,58.62,24.51,833.34,19.39,1842.05,40.0,Foggy,High,Delayed,2.2
590,BUS10590,KA96B4667,2025-08-27,Jaipur,B179,Vaishali Nagar-Badi Chaupar,Vaishali Nagar Stop,Badi Chaupar Stand,15:50,16:46,31.8,Non-AC,41,35.0,85.37,21.16,740.6,8.88,843.6,0.0,Rainy,Medium,On Time,3.7
1308,BUS11308,RJ48B9127,2025-09-24,Mumbai,B286,Borivali-Colaba,Borivali Junction,Colaba Stand,09:35,11:54,92.6,Electric,32,31.0,96.88,24.89,771.59,6.33,75.96,0.0,Rainy,Low,On Time,3.8
574,BUS10574,RJ21B9897,2025-12-08,Hyderabad,R9,Gachibowli-Koti,Gachibowli Stop,Koti Stand,12:45,15:43,67.8,Non-AC,43,33.0,76.74,28.35,935.55,20.27,1925.65,11.0,Rainy,Medium,Delayed,3.6
951,BUS10951,WB40A1371,2025-12-01,Lucknow,B213,Indira Nagar-Hazratganj,Indira Nagar Stand,Hazratganj Stop,12:30,14:47,32.6,Mini Bus,29,26.0,89.66,15.4,400.4,8.18,777.1,43.0,Cloudy,,Delayed,2.2
911,BUS10911,TN61C1238,2024-10-07,Jaipur,B6,Mansarovar-Amer,Mansarovar Stand,Amer Stop,13:25,20:03,110.3,Electric,43,26.0,60.47,35.1,912.6,6.53,78.36,,Cloudy,High,On Time,4.8
1190,BUS11190,UP42A9720,2024-03-01,Lucknow,L79,Gomti Nagar-Charbagh,Gomti Nagar Stand,Charbagh Stop,07:25,14:13,115.9,AC,50,20.0,40.0,46.15,923.0,35.13,3337.35,0.0,Foggy,High,On Time,3.2
1666,BUS11666,WB61C1651,2025-09-08,Kolkata,B72,Dum Dum-Park Street,Dum Dum Stand,Park Street Stand,07:15,09:24,49.0,AC,49,51.0,104.08,34.87,1778.37,19.67,1868.65,49.0,Foggy,Low,Delayed,2.9
1952,BUS11952,RJ20A8304,2025-10-12,Mumbai,B225,Borivali-Colaba,Borivali Terminal,Colaba Junction,17:15,17:53,12.6,AC,44,0.0,0.0,31.15,0.0,4.54,431.3,0.0,Rainy,High,Cancelled,2.2
1996,BUS11996,RJ23C2344,2025-07-25,Jaipur,B277,Malviya Nagar-Sindhi Camp,Malviya Nagar Terminal,Sindhi Camp Terminal,17:25,00:54,108.1,Mini Bus,28,28.0,100.0,24.39,682.92,19.63,1864.85,9.0,Sunny,High,On Time,3.1
167,BUS10167,UP85C7054,2025-06-18,Jaipur,R229,Vidhyadhar Nagar-Sitapura,Vidhyadhar Nagar Terminal,Sitapura Stop,22:15,01:13,55.1,Electric,48,52.0,108.33,19.37,1007.24,4.8,57.6,69.0,Foggy,Medium,Delayed,2.4
768,BUS10768,RJ13C7910,2024-10-02,Mumbai,B74,Andheri-Dadar,Andheri Stand,Dadar Stand,16:30,17:58,52.4,AC,54,59.0,109.26,32.93,1942.87,19.57,1859.15,0.0,Foggy,Low,On Time,3.6
1131,BUS11131,DL65B9880,2024-04-29,Pune,L234,Wagholi-Katraj,Wagholi Terminal,Katraj Stop,07:40,10:22,90.6,Electric,45,21.0,46.67,38.33,804.93,5.54,66.48,30.0,Rainy,Low,Delayed,4.0
952,BUS10952,MH90C2593,2024-06-03,Jaipur,L169,Mansarovar-Amer,Mansarovar Stand,Amer Stand,09:20,12:57,96.6,Electric,46,8.0,17.39,36.47,291.76,5.83,,76.0,Sunny,Low,Delayed,2.6
1085,BUS11085,MH26A6569,2025-10-29,Ahmedabad,B31,Vastrapur-Kalupur,Vastrapur Stand,Kalupur Stand,14:55,17:14,94.1,Electric,30,28.0,93.33,33.16,928.48,9.06,108.72,2.0,Cloudy,Low,On Time,4.5
430,BUS10430,RJ92A2024,2025-02-28,Ahmedabad,L131,Chandkheda-Isanpur,Chandkheda Junction,Isanpur Terminal,20:15,21:35,50.4,Non-AC,44,48.0,109.09,15.57,747.36,14.84,1409.8,11.0,Cloudy,Low,Delayed,2.7
1047,BUS11047,TS76B5647,2024-01-24,Hyderabad,L26,Dilsukhnagar-Ameerpet,Dilsukhnagar Stand,Ameerpet Stand,13:35,17:19,95.7,Non-AC,55,49.0,89.09,33.16,1624.84,31.9,3030.5,0.0,Rainy,Medium,On Time,3.7
962,BUS10962,TN69C4015,2025-05-05,Ahmedabad,L176,Satellite-Vastral,Satellite Stand,Vastral Terminal,06:05,10:04,103.0,Mini Bus,26,5.0,19.23,28.31,141.55,23.99,2279.05,0.0,Foggy,Medium,On Time,4.8
1932,BUS11932,KA58A5699,2024-08-25,Hyderabad,R190,Uppal-Mehdipatnam,Uppal Stand,Mehdipatnam Stop,06:30,08:10,29.3,AC,51,56.0,109.8,25.2,1411.2,9.6,912.0,34.0,Foggy,Medium,Delayed,3.4
1160,BUS11160,UP59A2839,2024-02-08,Bengaluru,L211,Electronic City-Hebbal,Electronic City Terminal,Hebbal Terminal,05:35,07:49,95.7,Mini Bus,30,36.0,120.0,22.24,800.64,24.82,2357.9,4.0,Rainy,Low,On Time,3.3
724,BUS10724,RJ35B4545,2025-01-28,Lucknow,L12,Gomti Nagar-Charbagh,Gomti Nagar Terminal,Charbagh Stop,14:05,14:31,12.3,Mini Bus,25,30.0,120.0,16.47,494.1,3.07,291.65,0.0,Foggy,Medium,On Time,4.3
1275,BUS11275,TN43C9164,2024-03-03,Mumbai,R48,Thane-CST,Thane Stop,CST Stand,14:00,14:42,29.8,AC,40,18.0,45.0,29.18,525.24,9.42,894.9,0.0,Cloudy,Low,On Time,4.0
729,BUS10729,MH33C7491,2024-06-16,Mumbai,R189,Kurla-Bandra,Kurla Stand,Bandra Junction,15:45,23:16,102.5,Non-AC,44,20.0,45.45,31.58,631.6,30.91,2936.45,36.0,Sunny,High,Delayed,3.3
350,BUS10350,UP82A6604,2025-08-08,Kolkata,L114,Salt Lake-Howrah,Salt Lake Stand,Howrah Junction,15:30,16:28,39.5,AC,46,30.0,65.22,24.01,720.3,16.47,1564.65,0.0,Sunny,Low,On Time,4.5
1765,BUS11765,GJ61A8744,2024-03-23,Kolkata,L89,Salt Lake-Howrah,Salt Lake Terminal,Howrah Stand,07:50,09:21,30.8,Electric,36,2.0,5.56,17.09,34.18,2.28,27.36,0.0,Sunny,High,On Time,3.2
924,BUS10924,TN28C8791,2025-09-11,Pune,L23,Hinjewadi-Swargate,Hinjewadi Stop,Swargate Terminal,18:05,19:25,46.8,AC,45,5.0,11.11,39.9,199.5,16.65,1581.75,8.0,Rainy,Low,On Time,3.2
653,BUS10653,TS97C8434,2025-11-17,Lucknow,L92,Alambagh-Aliganj,Alambagh Stop,Aliganj Stand,18:25,23:30,96.1,Mini Bus,28,28.0,100.0,24.78,693.84,22.01,2090.95,0.0,Sunny,High,On Time,4.4
429,BUS10429,WB98C2217,2024-03-22,Lucknow,L95,Chinhat-Aminabad,Chinhat Stand,Aminabad Junction,13:10,17:12,117.7,Non-AC,49,,95.92,31.24,1468.28,42.38,4026.1,33.0,Sunny,Medium,Delayed,2.7
1235,BUS11235,MH64C8848,2025-06-02,Lucknow,R2,Gomti Nagar-Charbagh,Gomti Nagar Junction,Charbagh Stand,21:15,23:39,66.6,Non-AC,53,47.0,88.68,22.97,1079.59,22.39,2127.05,12.0,Foggy,Medium,Delayed,2.0
321,BUS10321,DL37B6141,2024-03-27,Mumbai,R100,Andheri-Dadar,Andheri Junction,Dadar Stand,21:35,23:02,19.9,Mini Bus,26,10.0,38.46,11.34,113.4,4.22,400.9,45.0,Cloudy,Medium,Delayed,3.4
381,BUS10381,WB72B2657,2024-04-15,Kolkata,R6,Salt Lake-Howrah,Salt Lake Junction,Howrah Stand,07:45,10:57,98.9,Electric,32,27.0,84.38,36.13,975.51,8.56,102.72,0.0,Sunny,Medium,On Time,3.1
143,BUS10143,WB87B5350,2024-09-06,Delhi,B7,Saket-Karol Bagh,Saket Stand,Karol Bagh Junction,07:40,08:58,16.1,Mini Bus,26,21.0,80.77,12.61,264.81,3.7,351.5,38.0,Rainy,Medium,Delayed,
1234,BUS11234,KA45C4648,2025-05-23,Delhi,B242,Rohini-Connaught Place,Rohini Stand,Connaught Place Junction,20:15,21:11,22.3,Mini Bus,29,16.0,55.17,10.68,170.88,5.88,558.6,12.0,Cloudy,Medium,Delayed,3.8
367,BUS10367,KA63C5425,2025-09-02,Kolkata,R188,Jadavpur-Barasat,Jadavpur Junction,Barasat Junction,06:50,12:33,108.4,AC,39,24.0,61.54,42.37,1016.88,32.12,3051.4,0.0,Foggy,High,On Time,4.3
822,BUS10822,TS53B9437,2025-05-02,Ahmedabad,B6,Chandkheda-Isanpur,Chandkheda Stand,Isanpur Terminal,10:40,12:29,35.6,Mini Bus,25,4.0,16.0,19.31,77.24,7.56,718.2,25.0,Sunny,Medium,Delayed,
1537,BUS11537,MH32C9171,2024-03-01,Bengaluru,R12,Whitefield-Majestic,Whitefield Stand,Majestic Terminal,11:15,13:30,28.1,AC,55,11.0,20.0,21.25,233.75,10.39,987.05,8.0,Cloudy,High,On Time,3.0
1830,BUS11830,UP31C7239,2025-11-12,Bengaluru,L263,Jayanagar-KR Puram,Jayanagar Stand,KR Puram Stand,19:05,23:17,68.2,Non-AC,59,37.0,62.71,24.82,918.34,24.41,2318.95,0.0,Rainy,High,On Time,4.8
1074,BUS11074,RJ41B7130,2024-05-18,Hyderabad,R57,LB Nagar-Miyapur,LB Nagar Stop,Miyapur Stand,21:25,23:16,34.3,Non-AC,56,66.0,117.86,18.17,1199.22,11.98,1138.1,0.0,Sunny,High,On Time,4.8
873,BUS10873,RJ76C1748,2024-08-12,Bengaluru,R115,Whitefield-Majestic,Whitefield Stand,Majestic Terminal,13:45,17:08,62.0,AC,46,31.0,67.39,37.42,1160.02,18.7,1776.5,70.0,Rainy,Medium,Delayed,3.1
537,BUS10537,RJ93C9564,2024-12-02,Bengaluru,B46,Marathahalli-Banashankari,Marathahalli Junction,Banashankari Stop,12:30,16:10,100.3,Mini Bus,26,14.0,53.85,23.05,322.7,19.65,1866.75,5.0,Sunny,Medium,On Time,5.0
1372,BUS11372,GJ61B2877,2025-04-14,Hyderabad,B3,Dilsukhnagar-Ameerpet,Dilsukhnagar Junction,Ameerpet Junction,09:05,10:55,35.0,AC,44,23.0,52.27,30.12,692.76,11.87,1127.65,9.0,Cloudy,High,On Time,4.4
1816,BUS11816,UP36C8981,2025-05-17,Chennai,R230,Porur-Egmore,Porur Terminal,Egmore Terminal,16:10,18:07,76.3,Mini Bus,29,18.0,62.07,19.8,356.4,14.25,1353.75,2.0,Cloudy,Low,On Time,4.2
140,BUS10140,KA85C5601,2025-10-04,Hyderabad,R296,Kukatpally-Secunderabad,Kukatpally Stand,Secunderabad Stop,12:20,17:23,93.9,AC,48,23.0,47.92,42.9,986.7,29.94,2844.3,11.0,Cloudy,High,Delayed,3.7
1940,BUS11940,KA75B3187,2025-12-28,Jaipur,R127,Mansarovar-Amer,Mansarovar Stop,Amer Junction,22:05,23:12,48.7,Mini Bus,29,21.0,72.41,21.94,460.74,11.85,1125.75,0.0,Sunny,Low,On Time,4.4
1217,BUS11217,UP44C3388,2024-06-03,Kolkata,L218,Behala-Sealdah,Behala Terminal,Sealdah Terminal,19:20,22:54,62.8,Electric,41,29.0,70.73,23.52,682.08,5.39,64.68,8.0,Cloudy,High,On Time,4.9
1857,BUS11857,TN21C1981,2025-11-17,Bengaluru,B276,Yeshwanthpur-Silk Board,Yeshwanthpur Terminal,Silk Board Stand,20:40,23:51,113.0,AC,39,15.0,38.46,32.64,489.6,34.65,3291.75,0.0,Sunny,Low,On Time,4.4
627,BUS10627,GJ60A7340,2025-02-24,Hyderabad,L136,Dilsukhnagar-Ameerpet,Dilsukhnagar Stop,Ameerpet Junction,13:05,17:39,104.3,Electric,40,11.0,27.5,33.19,365.09,5.92,71.04,,Rainy,Medium,On Time,4.1
1501,BUS11501,GJ70A8093,2024-06-30,Mumbai,B290,Thane-CST,Thane Terminal,CST Stand,16:30,17:37,36.3,Mini Bus,34,37.0,108.82,17.6,651.2,9.82,932.9,12.0,Cloudy,Low,Delayed,3.6
188,BUS10188,TS59C5269,2024-01-18,Jaipur,L245,Mansarovar-Amer,Mansarovar Stand,Amer Junction,16:30,16:57,12.7,AC,43,51.0,118.6,19.72,1005.72,4.11,390.45,0.0,Cloudy,Medium,On Time,3.1
1367,BUS11367,TS36B7023,2025-11-25,Mumbai,R271,Thane-CST,Thane Terminal,CST Stop,15:45,17:23,31.3,Mini Bus,30,35.0,116.67,13.35,467.25,5.99,569.05,0.0,Rainy,High,On Time,3.2
388,BUS10388,MH25C2334,2024-05-23,Ahmedabad,R35,Bopal-Naroda,Bopal Terminal,Naroda Terminal,13:40,17:39,54.4,AC,47,40.0,85.11,36.83,1473.2,16.07,1526.65,10.0,Rainy,High,On Time,4.8
250,BUS10250,WB12A5862,2024-12-22,Lucknow,L102,Indira Nagar-Hazratganj,Indira Nagar Junction,Hazratganj Stop,11:45,12:18,21.9,Mini Bus,29,29.0,100.0,17.79,515.91,4.56,433.2,0.0,Rainy,Low,On Time,3.5
1126,BUS11126,DL73A1495,2025-07-07,Ahmedabad,L121,Satellite-Vastral,Satellite Terminal,Vastral Terminal,06:00,11:48,97.1,Non-AC,45,48.0,106.67,32.2,1545.6,27.6,2622.0,0.0,,High,On Time,
681,BUS10681,WB64C7235,2025-08-05,Kolkata,R185,Jadavpur-Barasat,Jadavpur Junction,Barasat Stand,15:30,17:53,32.7,AC,53,49.0,92.45,30.85,1511.65,11.08,1052.6,11.0,Cloudy,High,Delayed,3.0
955,BUS10955,DL11B7097,2024-04-21,Jaipur,R174,Vaishali Nagar-Badi Chaupar,Vaishali Nagar Terminal,Badi Chaupar Stand,14:40,20:47,71.0,Electric,46,5.0,10.87,32.43,162.15,4.71,56.52,14.0,,High,Delayed,3.1
1226,BUS11226,MH68B2428,2025-04-18,Chennai,B84,Velachery-T Nagar,Velachery Terminal,T Nagar Junction,11:40,16:33,64.6,Non-AC,42,3.0,7.14,26.67,80.01,23.71,2252.45,0.0,Foggy,High,On Time,5.0
1259,BUS11259,WB59C4062,2025-12-09,Jaipur,L122,Jagatpura-Sanganer,Jagatpura Terminal,Sanganer Stop,09:10,12:23,118.6,Non-AC,50,2.0,4.0,30.2,60.4,36.17,3436.15,0.0,Cloudy,Low,On Time,3.3
1348,BUS11348,TN23B1640,2024-05-25,Hyderabad,R156,Kukatpally-Secunderabad,Kukatpally Stand,Secunderabad Terminal,19:55,22:36,39.9,Non-AC,43,0.0,0.0,16.46,0.0,12.68,1204.6,43.0,Rainy,High,Delayed,3.0
1835,BUS11835,TS42B5563,2024-08-27,Jaipur,R288,Jagatpura-Sanganer,Jagatpura Stop,Sanganer Junction,05:30,08:50,85.6,Mini Bus,33,39.0,118.18,22.92,893.88,20.0,1900.0,0.0,Rainy,Medium,On Time,
1842,BUS11842,TN17B8745,2025-04-14,Kolkata,B28,Salt Lake-Howrah,Salt Lake Stand,Howrah Stop,20:35,22:24,74.0,Mini Bus,29,14.0,48.28,20.17,282.38,16.97,1612.15,0.0,Sunny,Low,On Time,4.5
418,BUS10418,DL87B8419,2024-09-15,Ahmedabad,B92,Maninagar-Gota,Maninagar Junction,Gota Terminal,17:30,20:39,74.6,Mini Bus,30,30.0,100.0,19.07,572.1,17.54,1666.3,8.0,Rainy,Medium,On Time,3.5
1638,BUS11638,GJ65B1152,2024-03-28,Bengaluru,L125,Yeshwanthpur-Silk Board,Yeshwanthpur Stop,Silk Board Terminal,13:20,15:49,91.7,Electric,50,0.0,0.0,31.03,0.0,8.45,101.4,0.0,Rainy,Low,Cancelled,1.1
1698,BUS11698,UP83C8764,2025-03-31,Jaipur,B16,Jagatpura-Sanganer,Jagatpura Terminal,Sanganer Junction,21:55,23:47,56.2,AC,39,35.0,89.74,37.99,1329.65,19.61,1862.95,0.0,Sunny,Medium,On Time,4.1
1868,BUS11868,TS51B9717,2025-05-05,Ahmedabad,R202,Chandkheda-Isanpur,Chandkheda Stop,Isanpur Stand,22:30,23:21,21.6,AC,41,31.0,75.61,21.57,668.67,7.34,697.3,0.0,Rainy,Medium,On Time,3.2
730,BUS10730,KA94A4738,2025-08-08,Delhi,L174,Rohini-Connaught Place,Rohini Stand,Connaught Place Junction,05:45,06:59,45.7,Electric,50,51.0,102.0,29.76,1517.76,4.25,51.0,0.0,Cloudy,Low,On Time,4.1
1365,BUS11365,RJ92C1695,2024-07-22,Lucknow,L211,Alambagh-Aliganj,Alambagh Terminal,Aliganj Terminal,12:10,17:32,90.6,Non-AC,49,35.0,71.43,31.64,1107.4,33.48,3180.6,0.0,Rainy,High,On Time,4.0
1633,BUS11633,WB40C3179,2025-07-14,Kolkata,L61,Garia-Esplanade,Garia Stop,Esplanade Terminal,09:00,10:43,72.9,Electric,33,18.0,54.55,35.47,638.46,5.9,70.8,0.0,Sunny,Low,On Time,3.3
1344,BUS11344,UP67A6360,2025-04-30,Chennai,L225,Adyar-Broadway,Adyar Stop,Broadway Stop,08:45,14:57,80.8,Electric,37,14.0,37.84,31.38,439.32,5.99,71.88,0.0,Rainy,High,On Time,4.3
1150,BUS11150,DL59C7229,2024-03-30,Hyderabad,R15,Gachibowli-Koti,Gachibowli Stand,Koti Stand,10:25,12:43,46.1,Electric,41,6.0,14.63,31.28,187.68,4.15,49.8,0.0,Cloudy,High,On Time,3.2
1207,BUS11207,RJ47C4338,2024-08-03,Jaipur,B296,Mansarovar-Amer,Mansarovar Stop,Amer Terminal,19:00,22:22,95.4,AC,50,5.0,10.0,36.44,182.2,34.76,3302.2,0.0,Cloudy,Medium,On Time,4.3
1796,BUS11796,RJ45B8220,2024-12-28,Hyderabad,B122,Uppal-Mehdipatnam,Uppal Junction,Mehdipatnam Junction,07:45,10:07,35.8,Non-AC,53,16.0,30.19,24.11,385.76,12.51,1188.45,9.0,Foggy,High,On Time,4.4
1077,BUS11077,RJ29C7940,2024-12-13,Delhi,L228,Rohini-Connaught Place,Rohini Stand,Connaught Place Stop,10:25,13:47,113.2,Non-AC,47,5.0,10.64,34.93,174.65,29.65,2816.75,19.0,Foggy,Low,Delayed,2.4
1729,BUS11729,TS51C8810,2024-05-11,Jaipur,R81,Mansarovar-Amer,Mansarovar Terminal,Amer Stand,08:55,12:23,86.4,AC,46,25.0,54.35,37.55,938.75,32.2,3059.0,0.0,Sunny,Medium,On Time,3.4
714,BUS10714,DL64C9573,2024-03-03,Delhi,L37,Noida-Nehru Place,Noida Junction,Nehru Place Stop,07:10,08:55,29.7,Electric,35,36.0,102.86,26.23,944.28,2.29,27.48,26.0,Sunny,Medium,Delayed,3.2
207,BUS10207,UP47B7586,2025-12-26,Ahmedabad,L244,Vastrapur-Kalupur,Vastrapur Terminal,Kalupur Stop,06:20,08:32,60.5,Non-AC,54,55.0,101.85,24.93,1371.15,20.44,1941.8,0.0,Rainy,Medium,On Time,4.4
1086,BUS11086,RJ47A8405,2024-07-07,Ahmedabad,R141,Satellite-Vastral,Satellite Junction,Vastral Terminal,11:40,15:02,76.0,AC,38,7.0,18.42,40.57,283.99,30.6,2907.0,9.0,Foggy,Medium,On Time,4.3
48,BUS10048,MH13A2747,2025-09-28,Hyderabad,B40,Kukatpally-Secunderabad,Kukatpally Terminal,Secunderabad Terminal,10:25,13:38,117.4,AC,35,23.0,65.71,36.6,841.8,48.56,4613.2,0.0,Sunny,Low,On Time,4.8
777,BUS10777,KA67A7133,2024-04-29,Jaipur,B126,Malviya Nagar-Sindhi Camp,Malviya Nagar Stand,Sindhi Camp Terminal,20:50,21:21,8.5,Non-AC,52,50.0,96.15,17.09,854.5,2.73,259.35,0.0,Cloudy,High,On Time,4.9
1261,BUS11261,WB37C2074,2025-08-10,Kolkata,R75,Salt Lake-Howrah,Salt Lake Junction,Howrah Junction,17:20,21:29,83.2,AC,40,45.0,112.5,41.46,1865.7,27.42,2604.9,41.0,Rainy,Medium,Delayed,3.3
1051,BUS11051,TS91C7596,2025-05-23,Delhi,L239,Noida-Nehru Place,Noida Terminal,Nehru Place Junction,19:40,21:32,81.9,Electric,44,43.0,97.73,32.28,1388.04,4.18,50.16,0.0,Sunny,Low,On Time,4.1
1177,BUS11177,TS56B4309,2024-02-28,Chennai,R267,Adyar-Broadway,Adyar Stand,Broadway Junction,17:45,19:25,30.1,Electric,40,15.0,37.5,15.1,226.5,2.68,32.16,32.0,Rainy,Medium,Delayed,2.3
